Type,Time,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA
Normal,2115.59,,254.673,852.551,1.05606,5,96,,204.978,460.59,0.800414,3.98242,91.1625,,460.934,1306.64,1.36506,-1,-1,,202.926,233.045,0.652001,3.98242,90.375,,462.937,1079.1,1.25938,-1,-1,,413.918,687.135,1.0196,-1,-1,,670.218,1533.19,1.55556,-1,-1,,6,6,413.918,687.135,1.0196,3.5,2.47294,413.221
Normal,2125.82,,254.673,852.551,1.05953,5,96.3429,,200.496,450.618,0.795742,3.89128,91.92,,456.44,1296.67,1.36383,-1,-1,,203.346,233.517,0.653258,3.99105,91.2,,463.362,1079.57,1.26408,-1,-1,,413.374,677.634,1.06973,-1,-1,,666.111,1523.69,1.55556,-1,-1,,6,6,413.374,677.634,1.06973,3.2,2.68631,413.221
Normal,2136.3,,254.673,852.551,1.05466,5,91,,206.143,463.182,0.80134,4.00614,90.91,,462.102,1309.23,1.36459,-1,-1,,204.079,234.341,0.652459,4.00614,90.1,,464.104,1080.39,1.25844,-1,-1,,415.061,691.023,1.00513,-1,-1,,672.563,1537.07,1.55556,-1,-1,,6,6,415.061,691.023,1.00513,3.6,2.92777,413.221
Normal,2146.49,,254.673,852.551,1.05648,5,96.2286,,206.241,463.399,0.802469,4.00813,91.6675,,462.2,1309.45,1.36752,-1,-1,,199.419,229.104,0.64954,3.91037,90.925,,459.387,1075.15,1.25733,-1,-1,,414.028,686.004,1.05383,-1,-1,,667.944,1532.05,1.55556,-1,-1,,6,6,414.028,686.004,1.05383,3.3,2.88564,413.221
Normal,2156.2,,254.673,852.551,1.05919,5,96.4571,,202.409,454.872,0.798353,3.93014,92.1725,,458.357,1300.92,1.3661,-1,-1,,200.382,230.186,0.65098,3.93014,91.475,,460.361,1076.24,1.26147,-1,-1,,413.48,678.558,1.09023,-1,-1,,665.044,1524.61,1.55556,-1,-1,,6,6,413.48,678.558,1.09023,3.1,2.42232,413.221
Normal,2166.52,,254.673,852.551,1.05425,5,91,,206.48,463.933,0.801607,4.01301,90.91,,462.441,1309.98,1.36445,-1,-1,,204.413,234.716,0.652592,4.01301,90.1,,464.442,1080.77,1.25817,-1,-1,,415.74,692.149,1.00553,-1,-1,,673.242,1538.2,1.55556,-1,-1,,6,6,415.74,692.149,1.00553,3.6,2.52029,413.221
Normal,2176.57,,254.673,852.551,1.05671,5,96.1143,,204.446,459.406,0.799989,3.97159,91.415,,460.401,1305.46,1.36527,-1,-1,,202.399,232.453,0.65179,3.97159,90.65,,462.403,1078.5,1.25981,-1,-1,,414.043,685.359,1.03577,-1,-1,,669.147,1531.41,1.55556,-1,-1,,6,6,414.043,685.359,1.03577,3.4,2.50296,413.221
Normal,2186.77,,254.673,852.551,1.06006,5,96.4571,,200.072,449.674,0.795399,3.88266,92.1725,,456.014,1295.72,1.36401,-1,-1,,202.916,233.034,0.653084,3.98221,91.475,,462.926,1079.08,1.26443,-1,-1,,413.688,676.207,1.08937,-1,-1,,665.246,1522.26,1.55556,-1,-1,,6,6,413.688,676.207,1.08937,3.1,2.66171,413.221
Normal,2197.22,,254.673,852.551,1.06432,5,96.8,,196.657,442.074,0.792615,3.81335,93.4667,,452.589,1288.13,1.36545,-1,-1,,199.456,229.146,0.651675,3.91113,93.4667,,459.424,1075.2,1.26724,-1,-1,,413.926,664.72,1.15427,-1,-1,,658.29,1510.77,1.55556,-1,-1,,6,6,413.926,664.72,1.15427,2.8,2.87804,413.221
Normal,2206.82,,254.673,852.551,1.05309,5,91,,207.447,466.083,0.802371,4.0327,90.91,,463.41,1312.13,1.36407,-1,-1,,205.37,235.791,0.65297,4.0327,90.1,,465.411,1081.84,1.2574,-1,-1,,417.686,695.374,1.00668,-1,-1,,675.188,1541.42,1.55556,-1,-1,,6,6,417.686,695.374,1.00668,3.6,2.31786,413.221
Normal,2218.36,,254.673,852.551,1.05763,5,96.2286,,203.689,457.721,0.799383,3.95618,91.6675,,459.641,1303.77,1.36558,-1,-1,,201.65,231.611,0.65149,3.95618,90.925,,461.644,1077.66,1.26042,-1,-1,,413.705,682.832,1.05268,-1,-1,,667.622,1528.88,1.55556,-1,-1,,6,6,413.705,682.832,1.05268,3.3,3.74581,413.221
Normal,2227.25,,254.673,852.551,1.05571,5,91,,205.274,461.249,0.80065,3.98845,90.91,,461.231,1307.3,1.36494,-1,-1,,203.219,233.375,0.652117,3.98845,90.1,,463.234,1079.43,1.25914,-1,-1,,413.312,688.124,1.00409,-1,-1,,670.814,1534.17,1.55556,-1,-1,,6,6,413.312,688.124,1.00409,3.6,2.60703,413.221
Normal,2237.64,,254.673,852.551,1.05863,5,96.3429,,202.868,455.894,0.798723,3.93948,91.92,,458.818,1301.95,1.36592,-1,-1,,200.837,230.697,0.651164,3.93948,91.2,,460.822,1076.75,1.26109,-1,-1,,413.228,680.091,1.07063,-1,-1,,665.969,1526.14,1.55556,-1,-1,,6,6,413.228,680.091,1.07063,3.2,2.8429,413.221
Normal,2247.25,,254.673,852.551,1.05822,5,96.3429,,203.204,456.643,0.798994,3.94632,91.92,,459.155,1302.69,1.36578,-1,-1,,201.17,231.071,0.651297,3.94632,91.2,,461.159,1077.12,1.26082,-1,-1,,413.913,681.214,1.07104,-1,-1,,666.646,1527.26,1.55556,-1,-1,,6,6,413.913,681.214,1.07104,3.2,2.31087,413.221
Normal,2257.72,,254.673,852.551,1.05721,5,96.2286,,204.032,458.484,0.799658,3.96316,91.6675,,459.985,1304.54,1.36544,-1,-1,,201.989,231.992,0.651626,3.96316,90.925,,461.988,1078.04,1.26015,-1,-1,,414.402,683.977,1.0531,-1,-1,,668.312,1530.03,1.55556,-1,-1,,6,6,414.402,683.977,1.0531,3.3,2.69342,413.221
Normal,2268.03,,254.673,852.551,1.05467,5,91,,206.13,463.154,0.80133,4.00588,90.91,,462.089,1309.2,1.3646,-1,-1,,204.067,234.327,0.652454,4.00588,90.1,,464.091,1080.38,1.25845,-1,-1,,415.035,690.981,1.00511,-1,-1,,672.538,1537.03,1.55556,-1,-1,,6,6,415.035,690.981,1.00511,3.6,2.76549,413.221
Normal,2278.03,,254.673,852.551,1.05671,5,96.1143,,204.446,459.405,0.799989,3.97158,91.415,,460.4,1305.46,1.36527,-1,-1,,202.399,232.453,0.65179,3.97158,90.65,,462.403,1078.5,1.25981,-1,-1,,414.042,685.358,1.03577,-1,-1,,669.146,1531.41,1.55556,-1,-1,,6,6,414.042,685.358,1.03577,3.4,2.69725,413.221
Normal,2288.01,,254.673,852.551,1.05492,5,91,,205.927,462.7,0.801168,4.00173,90.91,,461.885,1308.75,1.36468,-1,-1,,203.865,234.1,0.652374,4.00173,90.1,,463.887,1080.15,1.25862,-1,-1,,414.625,690.3,1.00487,-1,-1,,672.127,1536.35,1.55556,-1,-1,,6,6,414.625,690.3,1.00487,3.6,2.42603,413.221
Normal,2298.57,,254.673,852.551,1.05438,5,91,,206.374,463.697,0.801523,4.01085,90.91,,462.334,1309.75,1.3645,-1,-1,,204.308,234.598,0.65255,4.01085,90.1,,464.336,1080.65,1.25826,-1,-1,,415.526,691.795,1.0054,-1,-1,,673.029,1537.85,1.55556,-1,-1,,6,6,415.526,691.795,1.0054,3.6,2.77193,413.221
Normal,2308.84,,254.673,852.551,1.05645,5,96,,204.658,459.879,0.800159,3.97591,91.1625,,460.613,1305.93,1.36519,-1,-1,,202.61,232.689,0.651874,3.97591,90.375,,462.616,1078.74,1.25964,-1,-1,,413.272,686.068,1.01922,-1,-1,,669.574,1532.12,1.55556,-1,-1,,6,6,413.272,686.068,1.01922,3.5,2.97368,413.221
Normal,2318.72,,254.673,852.551,1.06151,5,96.5714,,200.524,450.678,0.796827,3.89183,93,,456.467,1296.73,1.36688,-1,-1,,198.516,228.089,0.650225,3.89183,93,,458.472,1074.14,1.26301,-1,-1,,414.876,672.267,1.10944,-1,-1,,661.248,1518.32,1.55556,-1,-1,,6,6,414.876,672.267,1.10944,3,2.83376,413.221
Normal,2328.48,,254.673,852.551,1.0522,5,91,,208.193,467.743,0.802959,4.04791,90.91,,464.158,1313.79,1.36377,-1,-1,,206.109,236.622,0.653261,4.04791,90.1,,466.159,1082.67,1.25681,-1,-1,,419.188,697.865,1.00757,-1,-1,,676.69,1543.92,1.55556,-1,-1,,6,6,419.188,697.865,1.00757,3.6,2.46685,413.221
Normal,2338.95,,254.673,852.551,1.05921,5,96.3429,,200.76,451.204,0.795955,3.89663,91.92,,456.704,1297.25,1.36372,-1,-1,,203.613,233.817,0.653365,3.99654,91.2,,463.632,1079.87,1.26386,-1,-1,,413.917,678.52,1.07006,-1,-1,,666.647,1524.57,1.55556,-1,-1,,6,6,413.917,678.52,1.07006,3.2,2.93028,413.221
Normal,2349,,254.673,852.551,1.06033,5,96.5714,,201.485,452.818,0.797607,3.91137,93,,457.431,1298.87,1.36648,-1,-1,,199.468,229.159,0.650611,3.91137,93,,459.436,1075.21,1.26222,-1,-1,,416.866,675.477,1.11061,-1,-1,,663.185,1521.53,1.55556,-1,-1,,6,6,416.866,675.477,1.11061,3,2.75115,413.221
Normal,2359,,254.673,852.551,1.05584,5,96,,205.162,460.998,0.80056,3.98615,91.1625,,461.118,1307.05,1.36499,-1,-1,,203.108,233.249,0.652073,3.98615,90.375,,463.12,1079.3,1.25923,-1,-1,,414.288,687.747,1.01982,-1,-1,,670.587,1533.8,1.55556,-1,-1,,6,6,414.288,687.747,1.01982,3.5,2.71742,413.221
Normal,2368.97,,254.673,852.551,1.05524,5,91,,205.664,462.116,0.80096,3.99638,90.91,,461.622,1308.17,1.36478,-1,-1,,203.605,233.808,0.652271,3.99638,90.1,,463.624,1079.86,1.25883,-1,-1,,414.096,689.424,1.00455,-1,-1,,671.598,1535.47,1.55556,-1,-1,,6,6,414.096,689.424,1.00455,3.6,2.67521,413.221
Normal,2379.61,,254.673,852.551,1.0543,5,91,,206.439,463.84,0.801574,4.01216,90.91,,462.399,1309.89,1.36447,-1,-1,,204.372,234.67,0.652575,4.01216,90.1,,464.4,1080.72,1.25821,-1,-1,,415.656,692.01,1.00548,-1,-1,,673.158,1538.06,1.55556,-1,-1,,6,6,415.656,692.01,1.00548,3.6,3.09794,413.221
Normal,2389.5,,254.673,852.551,1.05827,5,96.3429,,203.16,456.544,0.798958,3.94542,91.92,,459.111,1302.6,1.3658,-1,-1,,201.126,231.022,0.65128,3.94542,91.2,,461.114,1077.07,1.26085,-1,-1,,413.823,681.066,1.07098,-1,-1,,666.557,1527.12,1.55556,-1,-1,,6,6,413.823,681.066,1.07098,3.2,2.85271,413.221
Normal,2399.49,,254.673,852.551,1.05836,5,96.3429,,203.093,456.395,0.798904,3.94406,91.92,,459.044,1302.45,1.36582,-1,-1,,201.06,230.948,0.651253,3.94406,91.2,,461.047,1077,1.26091,-1,-1,,413.686,680.843,1.0709,-1,-1,,666.422,1526.89,1.55556,-1,-1,,6,6,413.686,680.843,1.0709,3.2,2.69755,413.221
Normal,2409.62,,254.673,852.551,1.05489,5,91,,205.948,462.748,0.801185,4.00217,90.91,,461.907,1308.8,1.36467,-1,-1,,203.886,234.124,0.652383,4.00217,90.1,,463.909,1080.18,1.2586,-1,-1,,414.668,690.373,1.00489,-1,-1,,672.171,1536.42,1.55556,-1,-1,,6,6,414.668,690.373,1.00489,3.6,2.58508,413.221
Normal,2420.09,,254.673,852.551,1.05807,5,96.3429,,203.327,456.916,0.799092,3.94882,91.92,,459.278,1302.97,1.36573,-1,-1,,201.292,231.208,0.651346,3.94882,91.2,,461.282,1077.26,1.26072,-1,-1,,414.163,681.624,1.07118,-1,-1,,666.893,1527.67,1.55556,-1,-1,,6,6,414.163,681.624,1.07118,3.2,2.92447,413.221
Normal,2430.49,,254.673,852.551,1.05437,5,91,,206.386,463.723,0.801533,4.01109,90.91,,462.346,1309.77,1.36449,-1,-1,,204.32,234.611,0.652555,4.01109,90.1,,464.348,1080.66,1.25825,-1,-1,,415.55,691.834,1.00542,-1,-1,,673.053,1537.89,1.55556,-1,-1,,6,6,415.55,691.834,1.00542,3.6,3.10215,413.221
Normal,2440.05,,254.673,852.551,1.05868,5,96.4571,,202.829,455.808,0.798692,3.93869,92.1725,,458.779,1301.86,1.36593,-1,-1,,200.798,230.654,0.651148,3.93869,91.475,,460.783,1076.7,1.26112,-1,-1,,414.339,679.962,1.09074,-1,-1,,665.89,1526.01,1.55556,-1,-1,,6,6,414.339,679.962,1.09074,3.1,2.51228,413.221
Normal,2450.1,,254.673,852.551,1.05635,5,96,,204.741,460.063,0.800225,3.9776,91.1625,,460.697,1306.11,1.36516,-1,-1,,202.692,232.782,0.651907,3.9776,90.375,,462.699,1078.83,1.25957,-1,-1,,413.44,686.345,1.01932,-1,-1,,669.741,1532.4,1.55556,-1,-1,,6,6,413.44,686.345,1.01932,3.5,2.50081,413.221
Normal,2460.78,,254.673,852.551,1.05602,5,96,,205.019,460.681,0.800446,3.98325,91.1625,,460.975,1306.73,1.36504,-1,-1,,202.967,233.09,0.652017,3.98325,90.375,,462.978,1079.14,1.25935,-1,-1,,414.001,687.271,1.01965,-1,-1,,670.3,1533.32,1.55556,-1,-1,,6,6,414.001,687.271,1.01965,3.5,3.14444,413.221
Normal,2470.35,,254.673,852.551,1.05367,5,91,,206.963,465.006,0.801989,4.02284,90.91,,462.924,1311.06,1.36426,-1,-1,,204.891,235.253,0.652781,4.02284,90.1,,464.926,1081.3,1.25779,-1,-1,,416.711,693.759,1.0061,-1,-1,,674.214,1539.81,1.55556,-1,-1,,6,6,416.711,693.759,1.0061,3.6,2.5157,413.221
Normal,2481.3,,254.673,852.551,1.05651,5,96.1143,,204.609,459.768,0.800119,3.9749,91.415,,460.564,1305.82,1.36521,-1,-1,,202.56,232.634,0.651855,3.9749,90.65,,462.566,1078.68,1.25968,-1,-1,,414.373,685.902,1.03597,-1,-1,,669.474,1531.95,1.55556,-1,-1,,6,6,414.373,685.902,1.03597,3.4,3.40577,413.221
Normal,2490.72,,254.673,852.551,1.06182,5,96.6857,,201.885,453.707,0.798985,3.91949,93.2333,,457.832,1299.76,1.36934,-1,-1,,195.086,224.235,0.647767,3.82151,93.2333,,455,1070.29,1.26085,-1,-1,,413.736,671.442,1.13212,-1,-1,,659.153,1517.49,1.55556,-1,-1,,6,6,413.736,671.442,1.13212,2.9,2.61624,413.221
Normal,2501.27,,254.673,852.551,1.05302,5,91,,207.507,466.217,0.802419,4.03393,90.91,,463.47,1312.27,1.36404,-1,-1,,205.43,235.859,0.652993,4.03393,90.1,,465.471,1081.91,1.25735,-1,-1,,417.807,695.576,1.00675,-1,-1,,675.31,1541.63,1.55556,-1,-1,,6,6,417.807,695.576,1.00675,3.6,3.00112,413.221
Normal,2511.68,,254.673,852.551,1.06433,5,96.5714,,194.984,438.353,0.79016,3.77945,93,,450.912,1284.4,1.36301,-1,-1,,202.729,232.824,0.654114,3.97837,93,,462.737,1078.87,1.2697,-1,-1,,413.549,664.677,1.10664,-1,-1,,659.912,1510.73,1.55556,-1,-1,,6,6,413.549,664.677,1.10664,3,3.36231,413.221
Normal,2523.04,,254.673,852.551,1.0589,5,96.4571,,202.652,455.413,0.798549,3.93508,92.1725,,458.601,1301.46,1.366,-1,-1,,200.623,230.456,0.651077,3.93508,91.475,,460.605,1076.51,1.26127,-1,-1,,413.976,679.369,1.09053,-1,-1,,665.533,1525.42,1.55556,-1,-1,,6,6,413.976,679.369,1.09053,3.1,4.55686,413.221
Normal,2533.68,,254.673,852.551,1.0598,5,96.5714,,203.534,457.377,0.800322,3.95303,93,,459.486,1303.43,1.36867,-1,-1,,196.681,226.027,0.648414,3.8542,93,,456.615,1072.08,1.2595,-1,-1,,416.074,676.904,1.11113,-1,-1,,662.435,1522.95,1.55556,-1,-1,,6,6,416.074,676.904,1.11113,3,5.07861,413.221
Normal,2544.59,,254.673,852.551,1.05762,5,96.2286,,203.698,457.742,0.79939,3.95637,91.6675,,459.65,1303.79,1.36558,-1,-1,,201.659,231.621,0.651494,3.95637,90.925,,461.654,1077.67,1.26042,-1,-1,,413.724,682.863,1.05269,-1,-1,,667.641,1528.91,1.55556,-1,-1,,6,6,413.724,682.863,1.05269,3.3,5.88083,413.221
Normal,2553.9,,254.673,852.551,1.05289,5,91,,207.617,466.462,0.802506,4.03617,90.91,,463.58,1312.51,1.364,-1,-1,,205.539,235.981,0.653036,4.03617,90.1,,465.581,1082.03,1.25727,-1,-1,,418.028,695.942,1.00688,-1,-1,,675.531,1541.99,1.55556,-1,-1,,6,6,418.028,695.942,1.00688,3.6,5.03176,413.221
Normal,2562.69,,254.673,852.551,1.06239,5,96.5714,,199.814,449.099,0.79625,3.87742,93,,455.755,1295.15,1.36717,-1,-1,,197.814,227.3,0.649939,3.87742,93,,457.761,1073.35,1.26359,-1,-1,,413.408,669.899,1.10857,-1,-1,,659.82,1515.95,1.55556,-1,-1,,6,6,413.408,669.899,1.10857,3,3.76128,413.221
Normal,2573.23,,254.673,852.551,1.05609,5,96,,204.96,460.549,0.800399,3.98204,91.1625,,460.915,1306.6,1.36507,-1,-1,,202.908,233.024,0.651993,3.98204,90.375,,462.918,1079.08,1.2594,-1,-1,,413.88,687.073,1.01958,-1,-1,,670.18,1533.12,1.55556,-1,-1,,6,6,413.88,687.073,1.01958,3.5,4.25682,413.221
Normal,2582.83,,254.673,852.551,1.06,5,96.4571,,200.12,449.781,0.795438,3.88364,92.1725,,456.063,1295.83,1.36399,-1,-1,,202.965,233.089,0.653104,3.98322,91.475,,462.976,1079.14,1.26439,-1,-1,,413.788,676.37,1.08943,-1,-1,,665.345,1522.42,1.55556,-1,-1,,6,6,413.788,676.37,1.08943,3.1,3.81024,413.221
Normal,2593.12,,254.673,852.551,1.05336,5,91,,208.841,469.186,0.804534,4.06113,90.91,,464.808,1315.24,1.3665,-1,-1,,201.937,231.933,0.650541,3.96208,90.1,,461.935,1077.98,1.25524,-1,-1,,415.62,694.619,1.00641,-1,-1,,673.123,1540.67,1.55556,-1,-1,,6,6,415.62,694.619,1.00641,3.6,4.00687,413.221
