Type,Time,,S1_R1,S1_R2,S1_R3,S1_r,S1_Acc,,S2_R2,S2_R2,S2_R3,S2_r,S2_Acc,,S3_R1,S3_R2,S3_R3,S3_r,S3_Acc,,S4_R1,S4_R2,S4_R3,S4_r,S4_Acc,,S5_R1,S5_R2,S5_R3,S5_r,S5_Acc,,S6_R1,S6_R2,S6_R3,S6_r,S6_Acc,,S7_R1,S7_R2,S7_R3,S7_r,S7_Acc,,Best_Config,Best_newState,Best_R1,Best_R2,Best_R3,Best_Speed,LOOP,CLA
Normal,2136.38,,206.071,690.517,1.00681,4,90.25,,252.227,564.15,0.92688,4.94027,90.1525,,458.87,1248.17,1.42892,-1,-1,,103.061,120.819,0.588675,1.97611,89.275,,312.696,804.836,1.14627,-1,-1,,358.682,678.469,1.05352,-1,-1,,567.042,1362.49,1.55556,-1,-1,,2,2,252.227,564.15,0.92688,3.9,2.87433,182.621
Normal,2146.46,,206.071,690.517,1.00159,4,90.25,,251.234,561.946,0.921017,4.91966,90.1525,,457.877,1245.96,1.41789,-1,-1,,117.63,137.191,0.599655,2.26304,89.275,,327.444,821.208,1.15208,-1,-1,,372.429,692.637,1.05869,-1,-1,,580.789,1376.65,1.55556,-1,-1,,2,2,251.234,561.946,0.921017,3.9,2.78796,182.621
Normal,2156.13,,206.071,690.517,1.00598,4,90.25,,253.053,565.982,0.927548,4.9574,90.1525,,459.696,1250,1.42877,-1,-1,,103.41,121.211,0.588818,1.98296,89.275,,313.049,805.228,1.14559,-1,-1,,359.867,680.693,1.05434,-1,-1,,568.228,1364.71,1.55556,-1,-1,,2,2,253.053,565.982,0.927548,3.9,2.37498,182.621
Normal,2166.45,,206.071,690.517,0.999785,4,90.25,,255.995,572.51,0.927194,5.01851,90.1525,,462.638,1256.53,1.42227,-1,-1,,112.656,131.601,0.59525,2.16485,89.275,,322.408,815.617,1.14589,-1,-1,,372.194,697.611,1.06048,-1,-1,,580.554,1381.63,1.55556,-1,-1,,2,2,255.995,572.51,0.927194,3.9,2.53179,182.621
Normal,2176.56,,206.071,690.517,1.00374,4,90.25,,253.2,566.309,0.92595,4.96046,90.1525,,459.843,1250.33,1.42495,-1,-1,,108.52,126.953,0.592614,2.08339,89.275,,318.222,810.97,1.14717,-1,-1,,365.189,686.762,1.05656,-1,-1,,573.549,1370.78,1.55556,-1,-1,,2,2,253.2,566.309,0.92595,3.9,2.56034,182.621
Normal,2186.77,,206.071,690.517,1.00432,4,90.25,,252.623,565.029,0.925488,4.94849,90.1525,,459.267,1249.05,1.42506,-1,-1,,108.265,126.666,0.59251,2.07837,89.275,,317.963,810.683,1.14764,-1,-1,,364.349,685.196,1.05599,-1,-1,,572.709,1369.21,1.55556,-1,-1,,2,2,252.623,565.029,0.925488,3.9,2.66666,182.621
Normal,2197.21,,206.071,690.517,1.00108,4,90.25,,254.684,569.602,0.92616,4.99128,90.1525,,461.328,1253.62,1.42253,-1,-1,,112.06,130.931,0.595012,2.1531,89.275,,321.805,814.948,1.14693,-1,-1,,370.269,694.033,1.05919,-1,-1,,578.629,1378.05,1.55556,-1,-1,,2,2,254.684,569.602,0.92616,3.9,2.8825,182.621
Normal,2206.87,,206.071,690.517,1.00599,4,90.25,,250.954,561.326,0.924145,4.91387,90.1525,,457.598,1245.34,1.42537,-1,-1,,107.526,125.836,0.592209,2.06383,89.275,,317.215,809.853,1.14899,-1,-1,,361.918,680.662,1.05433,-1,-1,,570.278,1364.68,1.55556,-1,-1,,2,2,250.954,561.326,0.924145,3.9,2.3763,182.621
Normal,2218.41,,206.071,690.517,1.00814,4,90.25,,255.929,572.364,0.934013,5.01714,90.1525,,462.572,1256.38,1.43737,-1,-1,,92.5739,109.033,0.580235,1.77075,89.275,,302.078,793.05,1.13915,-1,-1,,351.798,674.897,1.0522,-1,-1,,560.158,1358.91,1.55556,-1,-1,,2,2,255.929,572.364,0.934013,3.9,3.74371,182.621
Normal,2227.36,,206.071,690.517,1.00049,4,90.25,,254.385,568.939,0.925189,4.98507,90.1525,,461.029,1252.96,1.42097,-1,-1,,114.105,133.229,0.596565,2.19343,89.275,,323.875,817.246,1.1479,-1,-1,,372.038,695.668,1.05978,-1,-1,,580.398,1379.69,1.55556,-1,-1,,2,2,254.385,568.939,0.925189,3.9,2.66427,182.621
Normal,2237.73,,206.071,690.517,1.00542,4,90.25,,249.472,558.038,0.921272,4.88315,90.1525,,456.115,1242.05,1.42193,-1,-1,,111.83,130.673,0.595645,2.14858,89.275,,321.573,814.69,1.15186,-1,-1,,364.781,682.211,1.05489,-1,-1,,573.141,1366.23,1.55556,-1,-1,,2,2,249.472,558.038,0.921272,3.9,2.79508,182.621
Normal,2247.32,,206.071,690.517,1.00796,4,90.25,,253.189,566.285,0.929392,4.96023,90.1525,,459.832,1250.3,1.43257,-1,-1,,98.4092,115.591,0.585031,1.88489,89.275,,307.986,799.607,1.14377,-1,-1,,354.942,675.375,1.05238,-1,-1,,563.302,1359.39,1.55556,-1,-1,,2,2,253.189,566.285,0.929392,3.9,2.30937,182.621
Normal,2257.76,,206.071,690.517,1.00847,4,90.25,,252.679,565.153,0.928977,4.94965,90.1525,,459.322,1249.17,1.43266,-1,-1,,98.2039,115.36,0.584946,1.88087,89.275,,307.778,799.377,1.14419,-1,-1,,354.22,674.013,1.05187,-1,-1,,562.58,1358.03,1.55556,-1,-1,,2,2,252.679,565.153,0.928977,3.9,2.64976,182.621
Normal,2268.08,,206.071,690.517,1.00643,4,90.25,,250.52,560.362,0.923794,4.90486,90.1525,,457.163,1244.38,1.42546,-1,-1,,107.333,125.619,0.59213,2.06004,89.275,,317.02,809.636,1.14935,-1,-1,,361.285,679.481,1.05389,-1,-1,,569.645,1363.5,1.55556,-1,-1,,2,2,250.52,560.362,0.923794,3.9,2.76868,182.621
Normal,2278.07,,206.071,690.517,0.999328,4,90.25,,253.493,566.959,0.922801,4.96654,90.1525,,460.136,1250.98,1.41743,-1,-1,,118.722,138.417,0.600093,2.28461,89.275,,328.549,822.434,1.15028,-1,-1,,375.812,698.876,1.06093,-1,-1,,584.172,1382.89,1.55556,-1,-1,,2,2,253.493,566.959,0.922801,3.9,2.69649,182.621
Normal,2288.01,,206.071,690.517,1.0079,4,90.25,,254.05,568.195,0.930745,4.97811,90.1525,,460.693,1252.21,1.43386,-1,-1,,96.8616,113.851,0.583741,1.85459,89.275,,306.419,797.868,1.14241,-1,-1,,354.244,675.547,1.05244,-1,-1,,562.604,1359.56,1.55556,-1,-1,,2,2,254.05,568.195,0.930745,3.9,2.39304,182.621
Normal,2298.55,,206.071,690.517,1.00241,4,90.25,,255.398,571.185,0.928411,5.0061,90.1525,,462.041,1255.2,1.4261,-1,-1,,107.399,125.693,0.591454,2.06134,89.275,,317.087,809.71,1.14469,-1,-1,,366.27,690.379,1.05787,-1,-1,,574.631,1374.4,1.55556,-1,-1,,2,2,255.398,571.185,0.928411,3.9,2.73639,182.621
Normal,2308.81,,206.071,690.517,1.00639,4,90.25,,249.677,558.492,0.922392,4.88739,90.1525,,456.32,1242.51,1.42402,-1,-1,,109.089,127.592,0.59357,2.09459,89.275,,318.798,811.609,1.15075,-1,-1,,362.212,679.584,1.05393,-1,-1,,570.573,1363.6,1.55556,-1,-1,,2,2,249.677,558.492,0.922392,3.9,2.9774,182.621
Normal,2318.75,,206.071,690.517,1.00222,4,90.25,,254.726,569.695,0.927167,4.99215,90.1525,,461.369,1253.71,1.42466,-1,-1,,109.196,127.713,0.592887,2.0967,89.275,,318.906,811.73,1.14594,-1,-1,,367.413,690.908,1.05806,-1,-1,,575.773,1374.93,1.55556,-1,-1,,2,2,254.726,569.695,0.927167,3.9,2.89853,182.621
Normal,2328.48,,206.071,690.517,1.00043,4,90.25,,255.345,571.068,0.926682,5.005,90.1525,,461.988,1255.08,1.4224,-1,-1,,112.36,131.268,0.595132,2.15902,89.275,,322.109,815.285,1.1464,-1,-1,,371.239,695.836,1.05984,-1,-1,,579.599,1379.85,1.55556,-1,-1,,2,2,255.345,571.068,0.926682,3.9,2.44322,182.621
Normal,2339.13,,206.071,690.517,0.999506,4,90.25,,254.24,568.615,0.924145,4.98204,90.1525,,460.883,1252.63,1.41895,-1,-1,,116.808,136.267,0.598573,2.2468,89.275,,326.612,820.284,1.14893,-1,-1,,374.628,698.383,1.06075,-1,-1,,582.988,1382.4,1.55556,-1,-1,,2,2,254.24,568.615,0.924145,3.9,2.85698,182.621
Normal,2349.17,,206.071,690.517,1.00333,4,90.25,,251.538,562.622,0.922929,4.92598,90.1525,,458.181,1246.64,1.42152,-1,-1,,112.787,131.748,0.596034,2.16743,89.275,,322.541,815.765,1.15019,-1,-1,,367.832,687.87,1.05696,-1,-1,,576.193,1371.89,1.55556,-1,-1,,2,2,251.538,562.622,0.922929,3.9,2.74632,182.621
Normal,2359.18,,206.071,690.517,1.00488,4,90.25,,254.155,568.427,0.928435,4.98028,90.1525,,460.798,1252.44,1.42856,-1,-1,,103.876,121.735,0.589008,1.99211,89.275,,313.521,805.751,1.14469,-1,-1,,361.451,683.662,1.05543,-1,-1,,569.811,1367.68,1.55556,-1,-1,,2,2,254.155,568.427,0.928435,3.9,2.71464,182.621
Normal,2369.12,,206.071,690.517,1.00379,4,90.25,,250.172,559.59,0.921087,4.89765,90.1525,,456.815,1243.61,1.42013,-1,-1,,114.385,133.543,0.597431,2.19895,89.275,,324.159,817.56,1.15203,-1,-1,,368.072,686.634,1.05651,-1,-1,,576.433,1370.65,1.55556,-1,-1,,2,2,250.172,559.59,0.921087,3.9,2.64648,182.621
Normal,2379.68,,206.071,690.517,1.00453,4,90.25,,255.348,571.075,0.930076,5.00507,90.1525,,461.991,1255.09,1.42985,-1,-1,,102.382,120.055,0.587718,1.96277,89.275,,312.007,804.072,1.14305,-1,-1,,361.141,684.63,1.05578,-1,-1,,569.501,1368.65,1.55556,-1,-1,,2,2,255.348,571.075,0.930076,3.9,3.01556,182.621
Normal,2389.53,,206.071,690.517,0.99909,4,90.25,,253.732,567.488,0.922988,4.97149,90.1525,,460.375,1251.5,1.41738,-1,-1,,118.836,138.546,0.600138,2.28688,89.275,,328.665,822.563,1.15009,-1,-1,,376.169,699.534,1.06116,-1,-1,,584.529,1383.55,1.55556,-1,-1,,2,2,253.732,567.488,0.922988,3.9,2.81601,182.621
Normal,2399.53,,206.071,690.517,1.00442,4,90.25,,252.52,564.801,0.925405,4.94635,90.1525,,459.163,1248.82,1.42508,-1,-1,,108.219,126.615,0.592492,2.07747,89.275,,317.917,810.632,1.14772,-1,-1,,364.199,684.915,1.05588,-1,-1,,572.559,1368.93,1.55556,-1,-1,,2,2,252.52,564.801,0.925405,3.9,2.70559,182.621
Normal,2409.66,,206.071,690.517,1.00389,4,90.25,,253.913,567.89,0.927226,4.97525,90.1525,,460.556,1251.91,1.42637,-1,-1,,106.753,124.967,0.591192,2.04863,89.275,,316.433,808.984,1.14589,-1,-1,,364.118,686.357,1.05641,-1,-1,,572.479,1370.37,1.55556,-1,-1,,2,2,253.913,567.89,0.927226,3.9,2.57894,182.621
Normal,2420.12,,206.071,690.517,1.00266,4,90.25,,252.208,564.109,0.923463,4.93988,90.1525,,458.852,1248.13,1.42139,-1,-1,,113.097,132.096,0.596159,2.17355,89.275,,322.855,816.113,1.14964,-1,-1,,368.822,689.705,1.05763,-1,-1,,577.183,1373.72,1.55556,-1,-1,,2,2,252.208,564.109,0.923463,3.9,2.92371,182.621
Normal,2430.59,,206.071,690.517,1.00309,4,90.25,,254.715,569.671,0.927867,4.99192,90.1525,,461.358,1253.69,1.42622,-1,-1,,107.102,125.36,0.591334,2.0555,89.275,,316.786,809.377,1.14524,-1,-1,,365.281,688.531,1.0572,-1,-1,,573.642,1372.55,1.55556,-1,-1,,2,2,254.715,569.671,0.927867,3.9,3.17616,182.621
Normal,2440.12,,206.071,690.517,1.00347,4,90.25,,254.331,568.817,0.92756,4.98393,90.1525,,460.974,1252.83,1.42629,-1,-1,,106.934,125.171,0.591265,2.0522,89.275,,316.616,809.188,1.14556,-1,-1,,364.724,687.488,1.05682,-1,-1,,573.084,1371.51,1.55556,-1,-1,,2,2,254.331,568.817,0.92756,3.9,2.47111,182.621
Normal,2450.15,,206.071,690.517,1.01038,4,90.25,,249.957,559.113,0.926079,4.89319,90.1525,,456.6,1243.13,1.43166,-1,-1,,99.0457,116.306,0.585966,1.89736,89.275,,308.63,800.323,1.1471,-1,-1,,352.327,668.919,1.04998,-1,-1,,560.687,1352.94,1.55556,-1,-1,,2,2,249.957,559.113,0.926079,3.9,2.491,182.621
Normal,2460.85,,206.071,690.517,1.00885,4,90.25,,249.35,557.766,0.923844,4.88061,90.1525,,455.993,1241.78,1.4279,-1,-1,,103.875,121.733,0.589707,1.99209,89.275,,313.52,805.75,1.14932,-1,-1,,356.604,672.999,1.0515,-1,-1,,564.965,1357.02,1.55556,-1,-1,,2,2,249.35,557.766,0.923844,3.9,3.14895,182.621
Normal,2470.36,,206.071,690.517,1.00451,4,90.25,,255.361,571.103,0.930086,5.00533,90.1525,,462.004,1255.12,1.42985,-1,-1,,102.387,120.061,0.58772,1.96287,89.275,,312.013,804.077,1.14304,-1,-1,,361.159,684.664,1.05579,-1,-1,,569.519,1368.68,1.55556,-1,-1,,2,2,255.361,571.103,0.930086,3.9,2.47219,182.621
Normal,2481.17,,206.071,690.517,1.00024,4,90.25,,254.632,569.487,0.925384,4.9902,90.1525,,461.276,1253.5,1.42092,-1,-1,,114.219,133.358,0.596611,2.19569,89.275,,323.991,817.375,1.1477,-1,-1,,372.403,696.345,1.06002,-1,-1,,580.763,1380.36,1.55556,-1,-1,,2,2,254.632,569.487,0.925384,3.9,3.25796,182.621
Normal,2490.64,,206.071,690.517,1.00723,4,90.25,,253.924,567.914,0.929989,4.97548,90.1525,,460.567,1251.93,1.43244,-1,-1,,98.7047,115.923,0.585153,1.89068,89.275,,308.285,799.94,1.14316,-1,-1,,355.982,677.337,1.0531,-1,-1,,564.342,1361.35,1.55556,-1,-1,,2,2,253.924,567.914,0.929989,3.9,2.67486,182.621
Normal,2501.23,,206.071,690.517,1.00286,4,90.25,,249.974,559.15,0.920016,4.89354,90.1525,,456.617,1243.17,1.41814,-1,-1,,117.022,136.508,0.59941,2.25103,89.275,,326.829,820.525,1.15309,-1,-1,,370.543,689.158,1.05743,-1,-1,,578.903,1373.18,1.55556,-1,-1,,2,2,249.974,559.15,0.920016,3.9,3.04835,182.621
Normal,2511.71,,206.071,690.517,1.00404,4,90.25,,247.869,554.48,0.917564,4.84994,90.1525,,454.512,1238.5,1.41686,-1,-1,,118.311,137.956,0.600701,2.2765,89.275,,328.134,821.973,1.15556,-1,-1,,369.725,685.936,1.05626,-1,-1,,578.086,1369.95,1.55556,-1,-1,,2,2,247.869,554.48,0.917564,3.9,3.43119,182.621
Normal,2522.85,,206.071,690.517,1.00568,4,90.25,,249.21,557.455,0.92106,4.87771,90.1525,,455.853,1241.47,1.42198,-1,-1,,111.709,130.537,0.595596,2.14619,89.275,,321.45,814.554,1.15208,-1,-1,,364.394,681.492,1.05463,-1,-1,,572.754,1365.51,1.55556,-1,-1,,2,2,249.21,557.455,0.92106,3.9,4.32118,182.621
Normal,2534.13,,206.071,690.517,1.00759,4,90.25,,251.447,562.42,0.926247,4.92409,90.1525,,458.09,1246.44,1.42906,-1,-1,,102.732,120.448,0.58854,1.96964,89.275,,312.362,804.465,1.14691,-1,-1,,357.562,676.368,1.05274,-1,-1,,565.922,1360.38,1.55556,-1,-1,,2,2,251.447,562.42,0.926247,3.9,5.44021,182.621
Normal,2544.74,,206.071,690.517,1.00331,4,90.25,,254.499,569.19,0.927694,4.98742,90.1525,,461.142,1253.21,1.42626,-1,-1,,107.008,125.254,0.591296,2.05365,89.275,,316.691,809.271,1.14542,-1,-1,,364.968,687.944,1.05699,-1,-1,,573.328,1371.96,1.55556,-1,-1,,2,2,254.499,569.19,0.927694,3.9,5.82516,182.621
Normal,2553.98,,206.071,690.517,1.00844,4,90.25,,252.708,565.217,0.929001,4.95024,90.1525,,459.351,1249.23,1.43266,-1,-1,,98.2151,115.373,0.584951,1.88109,89.275,,307.789,799.389,1.14416,-1,-1,,354.26,674.089,1.0519,-1,-1,,562.621,1358.11,1.55556,-1,-1,,2,2,252.708,565.217,0.929001,3.9,4.96378,182.621
Normal,2562.61,,206.071,690.517,1.00167,4,90.25,,254.091,568.286,0.92569,4.97896,90.1525,,460.734,1252.3,1.42264,-1,-1,,111.79,130.628,0.594903,2.14779,89.275,,321.532,814.645,1.14741,-1,-1,,369.398,692.414,1.05861,-1,-1,,577.758,1376.43,1.55556,-1,-1,,2,2,254.091,568.286,0.92569,3.9,3.359,182.621
Normal,2573.55,,206.071,690.517,1.00745,4,90.25,,251.584,562.722,0.926358,4.92692,90.1525,,458.227,1246.74,1.42903,-1,-1,,102.789,120.513,0.588563,1.97077,89.275,,312.42,804.53,1.14679,-1,-1,,357.757,676.735,1.05288,-1,-1,,566.118,1360.75,1.55556,-1,-1,,2,2,251.584,562.722,0.926358,3.9,4.14313,182.621
Normal,2583.58,,206.071,690.517,1.00435,4,90.25,,255.522,571.46,0.930215,5.00867,90.1525,,462.165,1255.48,1.42982,-1,-1,,102.454,120.136,0.587747,1.96419,89.275,,312.081,804.153,1.14291,-1,-1,,361.389,685.096,1.05595,-1,-1,,569.749,1369.11,1.55556,-1,-1,,2,2,255.522,571.46,0.930215,3.9,3.99636,182.621
