s, r2, r3, Result
2.9, 4.045, 4.404999999999999, 449.7675553142015
2.9, 4.045, 4.455, 452.2888966547125
2.9, 4.045, 4.505, 454.80736803105714
2.9, 4.045, 4.555, 457.3229717452046
2.9, 4.045, 4.6049999999999995, 459.83571787200776
2.9, 4.045, 4.654999999999999, 462.34560869342704
2.9, 4.065, 4.305, 445.7334548434901
2.9, 4.065, 4.3549999999999995, 448.260548353701
2.9, 4.065, 4.404999999999999, 450.784764566858
2.9, 4.065, 4.455, 453.30610590735046
2.9, 4.065, 4.505, 455.82457468902237
2.9, 4.065, 4.555, 458.3401809963168
2.9, 4.065, 4.6049999999999995, 460.85292712309905
2.9, 4.065, 4.654999999999999, 463.3628179445393
2.9, 4.085, 4.305, 446.75019872987764
2.9, 4.085, 4.3549999999999995, 449.2772922386355
2.9, 4.085, 4.404999999999999, 451.8015084517924
2.9, 4.085, 4.455, 454.3228497922659
2.9, 4.085, 4.505, 456.84131857244205
2.9, 4.085, 4.555, 459.35692487973506
2.9, 4.085, 4.6049999999999995, 461.86967100652
2.9, 4.085, 4.654999999999999, 464.379561827957
2.9, 4.105, 4.305, 447.7664750696491
2.9, 4.105, 4.3549999999999995, 450.293571075126
2.9, 4.105, 4.404999999999999, 452.8177872882825
2.9, 4.105, 4.455, 455.33912862875525
2.9, 4.105, 4.505, 457.8575974074454
2.9, 4.105, 4.555, 460.37320371472066
2.9, 4.105, 4.6049999999999995, 462.88594984152394
2.9, 4.105, 4.654999999999999, 465.39583796608997
2.9, 4.125, 4.305, 448.7822891766593
2.9, 4.125, 4.3549999999999995, 451.30938518215703
2.9, 4.125, 4.404999999999999, 453.83360139529475
2.9, 4.125, 4.455, 456.3549401390601
2.9, 4.125, 4.505, 458.8734115130181
2.9, 4.125, 4.555, 461.38901782027546
2.9, 4.125, 4.6049999999999995, 463.9017639470979
2.9, 4.125, 4.654999999999999, 466.4116520701234
2.9, 4.1450000000000005, 4.305, 449.79763887292296
2.9, 4.1450000000000005, 4.3549999999999995, 452.32473487842117
2.9, 4.1450000000000005, 4.404999999999999, 454.848951091559
2.9, 4.1450000000000005, 4.455, 457.3702898338955
2.9, 4.1450000000000005, 4.505, 459.88876120783533
2.9, 4.1450000000000005, 4.555, 462.40436751510987
2.9, 4.1450000000000005, 4.6049999999999995, 464.91711094408464
2.9, 4.1450000000000005, 4.654999999999999, 467.4270017634677
2.9, 4.165, 4.305, 450.8125244768252
2.9, 4.165, 4.3549999999999995, 453.33962048230296
2.9, 4.165, 4.404999999999999, 455.86383409845075
2.9, 4.165, 4.455, 458.3851754363962
2.9, 4.165, 4.505, 460.90364681033554
2.9, 4.165, 4.555, 463.41925311761247
2.9, 4.165, 4.6049999999999995, 465.9319965451054
2.9, 4.165, 4.654999999999999, 468.44188736448814
2.9, 4.1850000000000005, 4.305, 451.826946306471
2.9, 4.1850000000000005, 4.3549999999999995, 454.3540423119481
2.9, 4.1850000000000005, 4.404999999999999, 456.8782559267249
2.9, 4.1850000000000005, 4.455, 459.399597264671
2.9, 4.1850000000000005, 4.505, 461.9180686385919
2.9, 4.1850000000000005, 4.555, 464.43367224733845
2.9, 4.1850000000000005, 4.6049999999999995, 466.9464183719485
2.9, 4.1850000000000005, 4.654999999999999, 469.45630919133134
3.0, 3.805, 4.305, 431.39097867007314
3.0, 3.805, 4.3549999999999995, 433.91175016467406
3.0, 3.805, 4.404999999999999, 436.4296490738202
3.0, 3.805, 4.455, 438.9446779146441
3.0, 3.805, 4.505, 441.4568463616757
3.0, 3.805, 4.555, 443.96615691212
3.0, 3.805, 4.6049999999999995, 446.4726119581589
3.0, 3.805, 4.654999999999999, 448.9762213243246
3.0, 3.825, 4.305, 432.4112375599767
3.0, 3.825, 4.3549999999999995, 434.9320090545595
3.0, 3.825, 4.404999999999999, 437.4499055740231
3.0, 3.825, 4.455, 439.9649368027517
3.0, 3.825, 4.505, 442.4771052498191
3.0, 3.825, 4.555, 444.9864158002655
3.0, 3.825, 4.6049999999999995, 447.4928708444518
3.0, 3.825, 4.654999999999999, 449.99648021063535
3.0, 3.845, 4.305, 433.43102840217836
3.0, 3.845, 4.3549999999999995, 435.9517998967757
3.0, 3.845, 4.404999999999999, 438.46969641451057
3.0, 3.845, 4.455, 440.98472764323935
3.0, 3.845, 4.505, 443.49689609030594
3.0, 3.845, 4.555, 446.0062066407334
3.0, 3.845, 4.6049999999999995, 448.51266168313657
3.0, 3.845, 4.654999999999999, 451.01627104932027
3.0, 3.865, 4.305, 434.4503515187088
3.0, 3.865, 4.3549999999999995, 436.97112301330935
3.0, 3.865, 4.404999999999999, 439.4890195293221
3.0, 3.865, 4.455, 442.00405075807043
3.0, 3.865, 4.505, 444.51621920513725
3.0, 3.865, 4.555, 447.02552727041245
3.0, 3.865, 4.6049999999999995, 449.5319847961957
3.0, 3.865, 4.654999999999999, 452.0355941623626
3.0, 3.8850000000000002, 4.305, 435.4692072312402
3.0, 3.8850000000000002, 4.3549999999999995, 437.98997633353713
3.0, 3.8850000000000002, 4.404999999999999, 440.507875240198
3.0, 3.8850000000000002, 4.455, 443.0229064689485
3.0, 3.8850000000000002, 4.505, 445.5350749160154
3.0, 3.8850000000000002, 4.555, 448.0443829795318
3.0, 3.8850000000000002, 4.6049999999999995, 450.55084050533196
3.0, 3.8850000000000002, 4.654999999999999, 453.0544498714968
3.0, 3.9050000000000002, 4.305, 436.48759586121344
3.0, 3.9050000000000002, 4.3549999999999995, 439.00836496186923
3.0, 3.9050000000000002, 4.404999999999999, 441.52626386851273
3.0, 3.9050000000000002, 4.455, 444.04129509728006
3.0, 3.9050000000000002, 4.505, 446.5534610578621
3.0, 3.9050000000000002, 4.555, 449.0627716061522
3.0, 3.9050000000000002, 4.6049999999999995, 451.56922913195166
3.0, 3.9050000000000002, 4.654999999999999, 454.0728384981002
3.0, 3.9250000000000003, 4.305, 437.50551533679584
3.0, 3.9250000000000003, 4.3549999999999995, 440.0262868287528
3.0, 3.9250000000000003, 4.404999999999999, 442.54418573541517
3.0, 3.9250000000000003, 4.455, 445.05921696418227
3.0, 3.9250000000000003, 4.505, 447.57138292306286
3.0, 3.9250000000000003, 4.555, 450.0806934713732
3.0, 3.9250000000000003, 4.6049999999999995, 452.5871509971547
3.0, 3.9250000000000003, 4.654999999999999, 455.0907577802977
3.0, 3.9450000000000003, 4.305, 438.52297076308474
3.0, 3.9450000000000003, 4.3549999999999995, 441.043742255027
3.0, 3.9450000000000003, 4.404999999999999, 443.5616411617056
3.0, 3.9450000000000003, 4.455, 446.0766699029408
3.0, 3.9450000000000003, 4.505, 448.58883834770177
3.0, 3.9450000000000003, 4.555, 451.0981488960121
3.0, 3.9450000000000003, 4.6049999999999995, 453.60460642177526
3.0, 3.9450000000000003, 4.654999999999999, 456.10821320321605
3.0, 3.9650000000000003, 4.305, 439.53996006927525
3.0, 3.9650000000000003, 4.3549999999999995, 442.06073156123387
3.0, 3.9650000000000003, 4.404999999999999, 444.578630467913
3.0, 3.9650000000000003, 4.455, 447.09365920750884
3.0, 3.9650000000000003, 4.505, 449.6058276522859
3.0, 3.9650000000000003, 4.555, 452.11513820057826
3.0, 3.9650000000000003, 4.6049999999999995, 454.62159572636074
3.0, 3.9650000000000003, 4.654999999999999, 457.12520250611175
3.0, 3.9850000000000003, 4.305, 440.5564835756304
3.0, 3.9850000000000003, 4.3549999999999995, 443.07725506758874
3.0, 3.9850000000000003, 4.404999999999999, 445.5951539742694
3.0, 3.9850000000000003, 4.455, 448.1101827122711
3.0, 3.9850000000000003, 4.505, 450.6223511570503
3.0, 3.9850000000000003, 4.555, 453.131661705341
3.0, 3.9850000000000003, 4.6049999999999995, 455.63811664496217
3.0, 3.9850000000000003, 4.654999999999999, 458.1417260092138
3.0, 4.005, 4.305, 441.5725416020533
3.0, 4.005, 4.3549999999999995, 444.0933130940298
3.0, 4.005, 4.404999999999999, 446.6112095108451
3.0, 4.005, 4.455, 449.12624073714795
3.0, 4.005, 4.505, 451.6384091819275
3.0, 4.005, 4.555, 454.14771973019884
3.0, 4.005, 4.6049999999999995, 456.6541746682088
3.0, 4.005, 4.654999999999999, 459.15778403244155
3.0, 4.025, 4.305, 442.58813446823035
3.0, 4.025, 4.3549999999999995, 445.10890596020573
3.0, 4.025, 4.404999999999999, 447.6268023754673
3.0, 4.025, 4.455, 450.14183360178987
3.0, 4.025, 4.505, 452.65400204654895
3.0, 4.025, 4.555, 455.16331000753365
3.0, 4.025, 4.6049999999999995, 457.66976753124976
3.0, 4.025, 4.654999999999999, 460.1733768954637
3.0, 4.045, 4.305, 443.6032624934909
3.0, 4.045, 4.3549999999999995, 446.12403149516274
3.0, 4.045, 4.404999999999999, 448.6419303992217
3.0, 4.045, 4.455, 451.15696162554383
3.0, 4.045, 4.505, 453.66913007030513
3.0, 4.045, 4.555, 456.17843802971936
3.0, 4.045, 4.6049999999999995, 458.6848955534164
3.0, 4.045, 4.654999999999999, 461.1885049176485
3.0, 4.065, 4.305, 444.6179259969011
3.0, 4.065, 4.3549999999999995, 447.13869499707744
3.0, 4.065, 4.404999999999999, 449.65659390115604
3.0, 4.065, 4.455, 452.1716251274599
3.0, 4.065, 4.505, 454.68379098404324
3.0, 4.065, 4.555, 457.1931015301113
3.0, 4.065, 4.6049999999999995, 459.69955905378964
3.0, 4.065, 4.654999999999999, 462.2031684180409
3.0, 4.085, 4.305, 445.6321252972315
3.0, 4.085, 4.3549999999999995, 448.1528942959568
3.0, 4.085, 4.404999999999999, 450.6707932000356
3.0, 4.085, 4.455, 453.1858244263215
3.0, 4.085, 4.505, 455.69799028141057
3.0, 4.085, 4.555, 458.2073008274809
3.0, 4.085, 4.6049999999999995, 460.7137583511576
3.0, 4.085, 4.654999999999999, 463.21736771541003
3.0, 4.105, 4.305, 446.64585822106585
3.0, 4.105, 4.3549999999999995, 449.1666297102613
3.0, 4.105, 4.404999999999999, 451.68452861434
3.0, 4.105, 4.455, 454.19955984062403
3.0, 4.105, 4.505, 456.7117256942329
3.0, 4.105, 4.555, 459.2210362402821
3.0, 4.105, 4.6049999999999995, 461.7274937639795
3.0, 4.105, 4.654999999999999, 464.2311004381094
3.0, 4.125, 4.305, 447.6591300689611
3.0, 4.125, 4.3549999999999995, 450.1799015581759
3.0, 4.125, 4.404999999999999, 452.6978004622351
3.0, 4.125, 4.455, 455.2128290983128
3.0, 4.125, 4.505, 457.7249975406947
3.0, 4.125, 4.555, 460.23430808672333
3.0, 4.125, 4.6049999999999995, 462.74076561044023
3.0, 4.125, 4.654999999999999, 465.24437228303304
3.0, 4.1450000000000005, 4.305, 448.6719386683786
3.0, 4.1450000000000005, 4.3549999999999995, 451.19271015759585
3.0, 4.1450000000000005, 4.404999999999999, 453.7106090616543
3.0, 4.1450000000000005, 4.455, 456.22563769630585
3.0, 4.1450000000000005, 4.505, 458.73780613866876
3.0, 4.1450000000000005, 4.555, 461.2471166847186
3.0, 4.1450000000000005, 4.6049999999999995, 463.75357151733846
3.0, 4.1450000000000005, 4.654999999999999, 466.2571808795403
3.0, 4.165, 4.305, 449.6842843369108
3.0, 4.165, 4.3549999999999995, 452.20505582610866
3.0, 4.165, 4.404999999999999, 454.72295213967607
3.0, 4.165, 4.455, 457.2379833634414
3.0, 4.165, 4.505, 459.75015180580385
3.0, 4.165, 4.555, 462.2594623518534
3.0, 4.165, 4.6049999999999995, 464.76591718299716
3.0, 4.165, 4.654999999999999, 467.26952654520034
3.0, 4.1850000000000005, 4.305, 450.69616739186665
3.0, 4.1850000000000005, 4.3549999999999995, 453.21693888106427
3.0, 4.1850000000000005, 4.404999999999999, 455.7348351932635
3.0, 4.1850000000000005, 4.455, 458.2498664170287
3.0, 4.1850000000000005, 4.505, 460.76203485937214
3.0, 4.1850000000000005, 4.555, 463.2713427136489
3.0, 4.1850000000000005, 4.6049999999999995, 465.77780023515675
3.0, 4.1850000000000005, 4.654999999999999, 468.281409597359
3.1, 3.805, 4.305, 425.83968503184565
3.1, 3.805, 4.3549999999999995, 428.31912129494856
3.1, 3.805, 4.404999999999999, 430.795732076824
3.1, 3.805, 4.455, 433.2695198445209
3.1, 3.805, 4.505, 435.74049413153267
3.1, 3.805, 4.555, 438.2086573853155
3.1, 3.805, 4.6049999999999995, 440.6740119497121
3.1, 3.805, 4.654999999999999, 443.1365675063801
3.1, 3.825, 4.305, 426.8508658117349
3.1, 3.825, 4.3549999999999995, 429.3303020748201
3.1, 3.825, 4.404999999999999, 431.80691285671287
3.1, 3.825, 4.455, 434.2807006226275
3.1, 3.825, 4.505, 436.7516749096763
3.1, 3.825, 4.555, 439.21983816346165
3.1, 3.825, 4.6049999999999995, 441.68519272602146
3.1, 3.825, 4.654999999999999, 444.14774828270635
3.1, 3.845, 4.305, 427.86158270853707
3.1, 3.845, 4.3549999999999995, 430.34101897164044
3.1, 3.845, 4.404999999999999, 432.81762739248614
3.1, 3.845, 4.455, 435.29141751773363
3.1, 3.845, 4.505, 437.76239180478217
3.1, 3.845, 4.555, 440.2305550585477
3.1, 3.845, 4.6049999999999995, 442.6959096193406
3.1, 3.845, 4.654999999999999, 445.15846517602597
3.1, 3.865, 4.305, 428.8718360414254
3.1, 3.865, 4.3549999999999995, 431.3512723045281
3.1, 3.865, 4.404999999999999, 433.82788072366884
3.1, 3.865, 4.455, 436.3016708489349
3.1, 3.865, 4.505, 438.7726451359849
3.1, 3.865, 4.555, 441.24080593619493
3.1, 3.865, 4.6049999999999995, 443.706162948787
3.1, 3.865, 4.654999999999999, 446.1687185054529
3.1, 3.8850000000000002, 4.305, 429.88162612920144
3.1, 3.8850000000000002, 4.3549999999999995, 432.3610600303796
3.1, 3.8850000000000002, 4.404999999999999, 434.83767080980715
3.1, 3.8850000000000002, 4.455, 437.3114609350739
3.1, 3.8850000000000002, 4.505, 439.7824352221227
3.1, 3.8850000000000002, 4.555, 442.2505960205876
3.1, 3.8850000000000002, 4.6049999999999995, 444.7159530331997
3.1, 3.8850000000000002, 4.654999999999999, 447.17850858986634
3.1, 3.9050000000000002, 4.305, 430.8909532904523
3.1, 3.9050000000000002, 4.3549999999999995, 433.37038719000134
3.1, 3.9050000000000002, 4.404999999999999, 435.846997969411
3.1, 3.9050000000000002, 4.455, 438.32078809469533
3.1, 3.9050000000000002, 4.505, 440.7917599268504
3.1, 3.9050000000000002, 4.555, 443.2599231785146
3.1, 3.9050000000000002, 4.6049999999999995, 445.7252801911261
3.1, 3.9050000000000002, 4.654999999999999, 448.1878357477743
3.1, 3.9250000000000003, 4.305, 431.89981548084427
3.1, 3.9250000000000003, 4.3549999999999995, 434.379251741349
3.1, 3.9250000000000003, 4.404999999999999, 436.8558625207789
3.1, 3.9250000000000003, 4.455, 439.3296526460616
3.1, 3.9250000000000003, 4.505, 441.8006244765325
3.1, 3.9250000000000003, 4.555, 444.26878772821425
3.1, 3.9250000000000003, 4.6049999999999995, 446.7341447408062
3.1, 3.9250000000000003, 4.654999999999999, 449.19669774728766
3.1, 3.9450000000000003, 4.305, 432.90821774191585
3.1, 3.9450000000000003, 4.3549999999999995, 435.3876540024033
3.1, 3.9450000000000003, 4.404999999999999, 437.86426478185075
3.1, 3.9450000000000003, 4.455, 440.33805245118975
3.1, 3.9450000000000003, 4.505, 442.80902673596853
3.1, 3.9450000000000003, 4.555, 445.27718998765056
3.1, 3.9450000000000003, 4.6049999999999995, 447.74254700022334
3.1, 3.9450000000000003, 4.654999999999999, 450.2051000050176
3.1, 3.9650000000000003, 4.305, 433.91615803035455
3.1, 3.9650000000000003, 4.3549999999999995, 436.39559429086006
3.1, 3.9650000000000003, 4.404999999999999, 438.8722050703067
3.1, 3.9650000000000003, 4.455, 441.3459927380186
3.1, 3.9650000000000003, 4.505, 443.8169670228163
3.1, 3.9650000000000003, 4.555, 446.28513027448054
3.1, 3.9650000000000003, 4.6049999999999995, 448.7504872870726
3.1, 3.9650000000000003, 4.654999999999999, 451.2130402901907
3.1, 3.9850000000000003, 4.305, 434.9236366635753
3.1, 3.9850000000000003, 4.3549999999999995, 437.40307292408204
3.1, 3.9850000000000003, 4.404999999999999, 439.8796837035293
3.1, 3.9850000000000003, 4.455, 442.3534713696605
3.1, 3.9850000000000003, 4.505, 444.8244456544581
3.1, 3.9850000000000003, 4.555, 447.29260890612346
3.1, 3.9850000000000003, 4.6049999999999995, 449.75796336540304
3.1, 3.9850000000000003, 4.654999999999999, 452.22051892018806
3.1, 4.005, 4.305, 435.9306539586337
3.1, 4.005, 4.3549999999999995, 438.4100902191587
3.1, 4.005, 4.404999999999999, 440.8866985403252
3.1, 4.005, 4.455, 443.36048866318777
3.1, 4.005, 4.505, 445.8314629479862
3.1, 4.005, 4.555, 448.2996261996311
3.1, 4.005, 4.6049999999999995, 450.7649806573158
3.1, 4.005, 4.654999999999999, 453.22753621207954
3.1, 4.025, 4.305, 436.9372102323721
3.1, 4.025, 4.3549999999999995, 439.41664649289646
3.1, 4.025, 4.404999999999999, 441.893254812524
3.1, 4.025, 4.455, 444.3670449354044
3.1, 4.025, 4.505, 446.83801922018375
3.1, 4.025, 4.555, 449.3061799173866
3.1, 4.025, 4.6049999999999995, 451.7715369279454
3.1, 4.025, 4.654999999999999, 454.23409248269235
3.1, 4.045, 4.305, 437.94330580127837
3.1, 4.045, 4.3549999999999995, 440.42273960306994
3.1, 4.045, 4.404999999999999, 442.8993503799394
3.1, 4.045, 4.455, 445.3731405028194
3.1, 4.045, 4.505, 447.8441147875993
3.1, 4.045, 4.555, 450.31227548324546
3.1, 4.045, 4.6049999999999995, 452.7776324937855
3.1, 4.045, 4.654999999999999, 455.2401880485494
3.1, 4.065, 4.305, 438.94894098158335
3.1, 4.065, 4.3549999999999995, 441.4283747818907
3.1, 4.065, 4.404999999999999, 443.90498555877747
3.1, 4.065, 4.455, 446.3787756816399
3.1, 4.065, 4.505, 448.8497474110765
3.1, 4.065, 4.555, 451.3179106605551
3.1, 4.065, 4.6049999999999995, 453.7832676710771
3.1, 4.065, 4.654999999999999, 456.24582322586184
3.1, 4.085, 4.305, 439.9541160892136
3.1, 4.085, 4.3549999999999995, 442.4335498880831
3.1, 4.085, 4.404999999999999, 444.91016066497184
3.1, 4.085, 4.455, 447.38395078781446
3.1, 4.085, 4.505, 449.8549225157729
3.1, 4.085, 4.555, 452.32308576525145
3.1, 4.085, 4.6049999999999995, 454.7884427757727
3.1, 4.085, 4.654999999999999, 457.2509983305583
3.1, 4.105, 4.305, 440.95882897948735
3.1, 4.105, 4.3549999999999995, 443.43826523727625
3.1, 4.105, 4.404999999999999, 445.9148760141645
3.1, 4.105, 4.455, 448.38866613700816
3.1, 4.105, 4.505, 450.85963786349436
3.1, 4.105, 4.555, 453.32780111295625
3.1, 4.105, 4.6049999999999995, 455.79315812349716
3.1, 4.105, 4.654999999999999, 458.25571102230106
3.1, 4.125, 4.305, 441.9630848870154
3.1, 4.125, 4.3549999999999995, 444.4425211448229
3.1, 4.125, 4.404999999999999, 446.91913192169307
3.1, 4.125, 4.455, 449.39291948716084
3.1, 4.125, 4.505, 451.8638937696023
3.1, 4.125, 4.555, 454.3320570190433
3.1, 4.125, 4.6049999999999995, 456.7974140296044
3.1, 4.125, 4.654999999999999, 459.25996692688443
3.1, 4.1450000000000005, 4.305, 442.9668816679832
3.1, 4.1450000000000005, 4.3549999999999995, 445.4463179257914
3.1, 4.1450000000000005, 4.404999999999999, 447.92292870266016
3.1, 4.1450000000000005, 4.455, 450.3967162667173
3.1, 4.1450000000000005, 4.505, 452.86769054913816
3.1, 4.1450000000000005, 4.555, 455.33585379859755
3.1, 4.1450000000000005, 4.6049999999999995, 457.8012081521986
3.1, 4.1450000000000005, 4.654999999999999, 460.2637637049662
3.1, 4.165, 4.305, 443.9702196371515
3.1, 4.165, 4.3549999999999995, 446.4496558949408
3.1, 4.165, 4.404999999999999, 448.9262641141394
3.1, 4.165, 4.455, 451.40005423450407
3.1, 4.165, 4.505, 453.87102851692345
3.1, 4.165, 4.555, 456.33919176638403
3.1, 4.165, 4.6049999999999995, 458.8045461185202
3.1, 4.165, 4.654999999999999, 461.2671016712885
3.1, 4.1850000000000005, 4.305, 444.9730991090118
3.1, 4.1850000000000005, 4.3549999999999995, 447.452535366802
3.1, 4.1850000000000005, 4.404999999999999, 449.92914358464145
3.1, 4.1850000000000005, 4.455, 452.40293370500666
3.1, 4.1850000000000005, 4.505, 454.8739079874078
3.1, 4.1850000000000005, 4.555, 457.3420685792192
3.1, 4.1850000000000005, 4.6049999999999995, 459.8074255876093
3.1, 4.1850000000000005, 4.654999999999999, 462.2699811403769
3.2, 3.805, 4.305, 424.6131823752239
3.2, 3.805, 4.3549999999999995, 427.0851647441216
3.2, 3.805, 4.404999999999999, 429.554330125995
3.2, 3.805, 4.455, 432.0206809801702
3.2, 3.805, 4.505, 434.4842268120974
3.2, 3.805, 4.555, 436.94497006156496
3.2, 3.805, 4.6049999999999995, 439.40291306504633
3.2, 3.805, 4.654999999999999, 441.8580654757366
3.2, 3.825, 4.305, 425.62159309737376
3.2, 3.825, 4.3549999999999995, 428.0935754662544
3.2, 3.825, 4.404999999999999, 430.5627408481457
3.2, 3.825, 4.455, 433.0290917005421
3.2, 3.825, 4.505, 435.49263753250756
3.2, 3.825, 4.555, 437.9533807819762
3.2, 3.825, 4.6049999999999995, 440.411323783625
3.2, 3.825, 4.654999999999999, 442.86647619433575
3.2, 3.845, 4.305, 426.6295412072128
3.2, 3.845, 4.3549999999999995, 429.1015235761104
3.2, 3.845, 4.404999999999999, 431.5706866037428
3.2, 3.845, 4.455, 434.0370398086902
3.2, 3.845, 4.505, 436.5005856406535
3.2, 3.845, 4.555, 438.9613288901035
3.2, 3.845, 4.6049999999999995, 441.41927188999045
3.2, 3.845, 4.654999999999999, 443.87442430070195
3.2, 3.865, 4.305, 427.63702702303533
3.2, 3.865, 4.3549999999999995, 430.1090093919343
3.2, 3.865, 4.404999999999999, 432.5781724178663
3.2, 3.865, 4.455, 435.04452562283177
3.2, 3.865, 4.505, 437.5080714547962
3.2, 3.865, 4.555, 439.9688122577449
3.2, 3.865, 4.6049999999999995, 442.4267577023827
3.2, 3.865, 4.654999999999999, 444.8819101130745
3.2, 3.8850000000000002, 4.305, 428.64405086277634
3.2, 3.8850000000000002, 4.3549999999999995, 431.116030876536
3.2, 3.8850000000000002, 4.404999999999999, 433.58519625597177
3.2, 3.8850000000000002, 4.455, 436.0515494609377
3.2, 3.8850000000000002, 4.505, 438.51509529290263
3.2, 3.8850000000000002, 4.555, 440.9758360941088
3.2, 3.8850000000000002, 4.6049999999999995, 443.4337815387671
3.2, 3.8850000000000002, 4.654999999999999, 445.88893394945796
3.2, 3.9050000000000002, 4.305, 429.6506130441433
3.2, 3.9050000000000002, 4.3549999999999995, 432.12259305628095
3.2, 3.9050000000000002, 4.404999999999999, 434.59175843569926
3.2, 3.9050000000000002, 4.455, 437.0581116406811
3.2, 3.9050000000000002, 4.505, 439.5216550248081
3.2, 3.9050000000000002, 4.555, 441.98239827216383
3.2, 3.9050000000000002, 4.6049999999999995, 444.44034371682005
3.2, 3.9050000000000002, 4.654999999999999, 446.89549612749346
3.2, 3.9250000000000003, 4.305, 430.65671152872585
3.2, 3.9250000000000003, 4.3549999999999995, 433.1286938950335
3.2, 3.9250000000000003, 4.404999999999999, 435.59785927446865
3.2, 3.9250000000000003, 4.455, 438.0642124794539
3.2, 3.9250000000000003, 4.505, 440.52775586190063
3.2, 3.9250000000000003, 4.555, 442.98849910927163
3.2, 3.9250000000000003, 4.6049999999999995, 445.44644455391136
3.2, 3.9250000000000003, 4.654999999999999, 447.9015944217463
3.2, 3.9450000000000003, 4.305, 431.66235134361364
3.2, 3.9450000000000003, 4.3549999999999995, 434.1343337099033
3.2, 3.9450000000000003, 4.404999999999999, 436.60349908935683
3.2, 3.9450000000000003, 4.455, 439.06984984545534
3.2, 3.9450000000000003, 4.505, 441.53339567515553
3.2, 3.9450000000000003, 4.555, 443.9941389225295
3.2, 3.9450000000000003, 4.6049999999999995, 446.4520843671474
3.2, 3.9450000000000003, 4.654999999999999, 448.90723423330377
3.2, 3.9650000000000003, 4.305, 432.6675304514083
3.2, 3.9650000000000003, 4.3549999999999995, 435.1395128177167
3.2, 3.9650000000000003, 4.404999999999999, 437.60867819716907
3.2, 3.9650000000000003, 4.455, 440.075028951645
3.2, 3.9650000000000003, 4.505, 442.53857478136507
3.2, 3.9650000000000003, 4.555, 444.99931802872015
3.2, 3.9650000000000003, 4.6049999999999995, 447.4572634733577
3.2, 3.9650000000000003, 4.654999999999999, 449.91241333784126
3.2, 3.9850000000000003, 4.305, 433.67224916865786
3.2, 3.9850000000000003, 4.3549999999999995, 436.144231534967
3.2, 3.9850000000000003, 4.404999999999999, 438.61339691442146
3.2, 3.9850000000000003, 4.455, 441.07974766732093
3.2, 3.9850000000000003, 4.505, 443.5432934970416
3.2, 3.9850000000000003, 4.555, 446.00403674439525
3.2, 3.9850000000000003, 4.6049999999999995, 448.4619796430612
3.2, 3.9850000000000003, 4.654999999999999, 450.91713205187597
3.2, 4.005, 4.305, 434.6765078115486
3.2, 4.005, 4.3549999999999995, 437.14849017787475
3.2, 4.005, 4.404999999999999, 439.6176531061146
3.2, 4.005, 4.455, 442.08400630868334
3.2, 4.005, 4.505, 444.54755213840315
3.2, 4.005, 4.555, 447.0082953857388
3.2, 4.005, 4.6049999999999995, 449.46623828281224
3.2, 4.005, 4.654999999999999, 451.92139069160925
3.2, 4.025, 4.305, 435.68030669605236
3.2, 4.025, 4.3549999999999995, 438.1522890623795
3.2, 4.025, 4.404999999999999, 440.6214519890817
3.2, 4.025, 4.455, 443.08780519166953
3.2, 4.025, 4.505, 445.551351021373
3.2, 4.025, 4.555, 448.01209172160657
3.2, 4.025, 4.6049999999999995, 450.4700371642189
3.2, 4.025, 4.654999999999999, 452.925189572995
3.2, 4.045, 4.305, 436.6836461377951
3.2, 4.045, 4.3549999999999995, 439.15562605245145
3.2, 4.045, 4.404999999999999, 441.6247914293368
3.2, 4.045, 4.455, 444.09114463192407
3.2, 4.045, 4.505, 446.55469046162585
3.2, 4.045, 4.555, 449.015431160308
3.2, 4.045, 4.6049999999999995, 451.473376602901
3.2, 4.045, 4.654999999999999, 453.9285290116967
3.2, 4.065, 4.305, 437.68652645213524
3.2, 4.065, 4.3549999999999995, 440.15850636531286
3.2, 4.065, 4.404999999999999, 442.6276717422141
3.2, 4.065, 4.455, 445.09402494478417
3.2, 4.065, 4.505, 447.557568226487
3.2, 4.065, 4.555, 450.01831147166314
3.2, 4.065, 4.6049999999999995, 452.47625691423866
3.2, 4.065, 4.654999999999999, 454.9314093230533
3.2, 4.085, 4.305, 438.68894795413803
3.2, 4.085, 4.3549999999999995, 441.1609278658827
3.2, 4.085, 4.404999999999999, 443.6300932427856
3.2, 4.085, 4.455, 446.09644644533677
3.2, 4.085, 4.505, 448.5599897255638
3.2, 4.085, 4.555, 451.02073297073963
3.2, 4.085, 4.6049999999999995, 453.4786784133137
3.2, 4.085, 4.654999999999999, 455.9338308221296
3.2, 4.105, 4.305, 439.6909085053242
3.2, 4.105, 4.3549999999999995, 442.1628908689247
3.2, 4.105, 4.404999999999999, 444.6320562458276
3.2, 4.105, 4.455, 447.098409448377
3.2, 4.105, 4.505, 449.5619527271392
3.2, 4.105, 4.555, 452.02269597229645
3.2, 4.105, 4.6049999999999995, 454.4806414148901
3.2, 4.105, 4.654999999999999, 456.9357911753564
3.2, 4.125, 4.305, 440.6924133253088
3.2, 4.125, 4.3549999999999995, 443.16439568892787
3.2, 4.125, 4.404999999999999, 445.6335610658113
3.2, 4.125, 4.455, 448.0999117183371
3.2, 4.125, 4.505, 450.5634575457068
3.2, 4.125, 4.555, 453.0242007908437
3.2, 4.125, 4.6049999999999995, 455.4821462334567
